Sr No,tweet,label
7944,"#Coronavirus update
Last updated: Feb 3, 2020, 07:20 GMT

?? 17,408 Total Cases

?? 2,298 (13%) in critical conditions

?? 508 Total Cured

?? 362 Deaths

?? Affecting 27 countries &amp; territories

Source: Worldometer

#CoronavirusOutbreak https://t.co/aBroXPJsWX",1
7945,"Respected  Dr. Liang ??
#RIP
#DrLiang 
#Respect 
#coronavirus 
#CoronavirusOutbreak https://t.co/A7tuuwb0RA",1
7946,A Doctor in #China detected #coronavirus early December but Govt silenced and punished him. Today it’s a World threat. China could have saved this from happening but they chose not to?? https://t.co/zc79MEtSYL,1
7947,"The #student is in an #isolation ward at Kanhangad district #hospital in #Kasaragod district
#coronavirus #Kerala #CoronavirusOutbreak 

Read all about it here https://t.co/Aq68tmghtM ????",1
7948,"Reduce your risk of #coronavirus  

???????????????????????? https://t.co/dlJohoBek1",1
7949,#Eyewitness: Sky News speaks to locals in Thailand who fear their businesses could be impacted by the #coronavirus  ?????? https://t.co/rH5Bx3FOL7,1
7950,"Those fucking coincidences!...or maybe not so much??.
""Contagion"" 2011
A #Coronavirus -like virus spreading from China to the rest of the world! and
it turns out that the cause of infection is the bat, which is the same reason that the disease is currently spread #Wuhan #China https://t.co/bPlt36HP6u",1
7951,Some particular views?????? @cooperativeban #SupremeCourt #coronavirus #AMLiveNTV #SBLIV #HalftimeShow https://t.co/pARAcNJs0F,1
7952,The #PlaguePlane is on the way ?? #coronavirus #ChristmasIsland #ChinaPlague,1
7953,"#Palindrome, #Q #WWG1WGA. social site, #Coronavirus Scare ?? Part 1        https://t.co/YjqQSBtitY via @YouTube",1
7954,worst time to go to a rave ???? #coronavirus,1
7955,"There is always a two side of a Coinavirus ????

#coronovirues 
#coronavirus https://t.co/ls0RTfndjz",1
7956,Really can’t see how washing my hands with the Prosecco flavoured soap we got for Christmas is going to  stop the #coronavirus ?????,2
7957,"Re #coronavirus 

Critiquing the Chinese Government for threatening our government for placing restrictions on travel to contain the disease ?

Threatening people of Chinese descent &amp; blaming them for the disease ?

You can criticise another country without being racist.",2
7958,I'm fine I'm alright ??#coronavirus,1
7959,"#coronavirus 
I thought i should share this  to everyone in Kenya??lets us be keen on the signs and symptoms.",3
7960,"Here’s where cases of #coronavirus have been identified.????

https://t.co/paEGrrWlnz",3
7961,OMG... May od be with the people there?? #pray_for_China #coronavirus,3
7962,"From 23rd Jan to 2nd Feb, 10 days and 1000 bed hospital got ready. ??
#China #WuhanEvacuation #coronavirus",3
7963,"#Coronavirus?? : #France???? Foreign Ministry sending two planes to the city of #Wuhan to evacuates nationals

??https://t.co/5s4hocQPs0 https://t.co/tNSwy3yubj",3
7964,"Suna hai #coronavirus ke 3 patients Kerala ke #kasargod me paae Gaye hai, coincidentally ISIS ke virus bhi yahi se pass gae the...gods own country to justice bhi usi se hoga ????",3
7965,#Eyewitness: Sky News speaks to locals in Thailand who fear their businesses could be impacted by the #coronavirus  ?????? https://t.co/UMkQio6RnZ,1
7966,seriously FUCK #coronavirus it better be extinct by #District9_UnlockinSG ??,1
7967,"FFS Man, you'd think she'd drop the mask for a photo ?? #coronavirus #3M https://t.co/d48AxtxDcq",2
7968,"A baby infected with corona virus in Wuhan, China????
#coronavirus 
#coronaviruswuhan https://t.co/2C3cgtdlZ8",2
7969,"JUST IN: Wuhan #coronavirus outbreak: 
China:14 407/ 305 deaths????
Japan:20
Thailand:19
Singapore:18
Australia:12
Taiwan:11
Malaysia:8
Germany:8
USA:8
Canada:4
France:6
Vietnam:7
UAE:5
India:2
Philippines:1
Cambodia:1
Nepal:1
Sri Lanka:1
Italy: 2
UK:2
Russia: 2
Spain:1
Sweden:1",2
7970,"?? #???? #coronavirus #Wuhan #WuhanCoronovirus 

Every medical staff is a #hero! ????

A point of praise for China ???????????? https://t.co/MwLEThQy1E",2
7971,"Action                             Reaction

#coronavirus      ???????? https://t.co/W93DmQjmkq",2
7972,The hospital for #coronavirus that China is so proud of building ??. It's a jail.,2
7973,"He said... ""safety first"" ???? #coronavirus #WuhanCoronovirus #????????????????????????2019 #SafetyFirst #Thailand https://t.co/xv4V74zgkv",2
7974,Pray for China ?? #coronavirus,2
7975,"Supreme F@ggy Edgelord Nerds: Maybe this #coronavirus is a secret Chinese bioweapon as if I know WTF I'm talking about??…

Me, Supreme Genius: Congrats to Pat Whateverhisname for breaking the #MaddenCurse but if something crazy happens to him before the next guy gets on cover… https://t.co/2Q7jzEC48A",2
7976,"This is Heart ?? Touching
In #Wuhan, #China and These are Nurses, Doctors and paramedic staff treating #coronavirus patients. This is how their life is at risk. We must appreciate them.

Please, kindly drop a word of prayer for health workers all over the world ???????? https://t.co/gEeZQ5GGQZ",2
7977,Where is our #Tomchandler from #thelastship to bring the antivirals for #coronavirus? ??,3
7978,"Jesus #2019nCoV is super contagious?? In #China, the nucleic acid of #coronavirus was found on a door HANDLE of a patient's home. This is the FIRST time that Guangzhou has found a virus in the external environment.
How to deal with it?
?Use chlorine-containing disinfectants https://t.co/cKDVKyquqS",3
7979,A case of corona was found in my living room I am now under quarantine #seewhatididthere?? #coronavirus https://t.co/apSqtK61Dj,1
7980,"niggas giving the #coronavirus no attention ????? if we can survive Ebola, we can survive anything ???????",1
7981,#Coronavirus prevention advice! Remember to cover your nose and mouth when coughing or sneezing with the inside of your elbow to reduce the risk of infection ?????? @UNICEF @UNICEF_EAPRO https://t.co/WEiOGeaTXe,2
7982,God only knows the real truth behind what’s happening in China ???? #CoronaVirus,1
7983,"Respected  Dr. Liang ??
#RIP
#DrLiang 
#Respect 
#coronavirus 
#CoronavirusOutbreak https://t.co/VrFwieYQVZ",1
7984,"??#FormulaE Championship called off next month's race in China amid the #coronavirus outbreak. Sixth race of the 2019-20 season was due to be held in Sanya - around 1,000 miles from the centre of the outbreak in #Wuhan - on 21 March. #outdoorsportchannel https://t.co/5APOlrGZmB https://t.co/aWFk2P0BFn",3
7985,"Business is business 
? #coronavirus 
#nCoV19 #nCoV_2019 #nCovAfrica #nCoV #WuhanCoronavirus #WuhanFlu #wuhan #Hubei #CoronavirusFrance #CORONAVIRUSENFRANCE #CoronavirusOutbreak ? https://t.co/x9HoKj83YM",2
7986,"10 Best Ketogenic Diet Food List: What Does #keto Friendly Mean?
#coronavirus #weightloss 
#Ketogenic #Diet #Snack Food: Start today this #ketogenicdiet Food List and get amazing results. Adapting to a... Read more??????
https://t.co/tDVLTnDA5l",2
7987,???? Yea... Thatz howe yu spel it! #coronavirus,3
7988,"A second hospital with 1,500 beds is also under construction in Wuhan and is due to open soon ?? 
#coronavirus https://t.co/lJ162NNCAf",1
7989,Fresh via «The COMMINUTE™ Daily» ! https://t.co/KWJC5UEWZt Thanks to @PeterSjostedtH @victrola78 @trickmitch1 #coronavirus #superbowl,1
7990,"#Coronavirus Update??
-Worldwide Infected: 153+
Japan 20+
Thailand 19
Singapore 18
South Korea 15
Australia 12
Germany 10
Malaysia 8
USA 11
Vietnam 8
France 6
UAE 5
Canada 4
UK 2
Russia 2
Philippines 2
India 3
Italy 2
Nepal 1
Cambodia 1
Sri Lanka 1
Finland 1
Sweden 1
Spain 1 https://t.co/hzMyR8UBM6",1
7991,"Finallyyyyy ??
#BestFanArmy 
#AWKJSJFKSJFLA  
#coronavirus https://t.co/ww5z80HiuT",2
7992,"A mother with #coronavirus gave birth to a healthy baby in NE China's Harbin Sixth People's Hospital. The newborn tested negative for the virus. 

The mother and her baby girl are in stable condition.?? https://t.co/AuDeuzvL2a",2
7993,"Very important information ???
? #coronavirus 
#nCoV19 #nCoV_2019 #nCovAfrica #nCoV #WuhanCoronavirus #WuhanFlu #wuhan #Hubei #CoronavirusFrance #CORONAVIRUSENFRANCE #CoronavirusOutbreak ?",3
7994,"Bloomberg just happens to have factories &amp; facilities where the #Coronavirus began with the #WuhanOutbreak, but that is all a coincidence--just like every other virus that jumps the shark in panic mode so more #vaccines can be pushed. Things that make you go ??. #smh https://t.co/wA6y4PxX12",2
7995,My friend sends me this video of #Beijin #China This crowded city turned into a ghost city??#coronavirus #CoronavirusOutbreak @TanjaHerko https://t.co/qTd9nMyOuL,2
7996,"#Coronavirus deaths pass 360 in #China????, exceeding #SARS fatalities

??https://t.co/zSPw8eKaeH https://t.co/1v4E1FQC4g",3
7997,"Is it possible to get #coronavirus from animals ? ?? 

source : @OmaniMOH https://t.co/6JGYsMU3G7",1
7998,"#China completes #coronavirus hospital in #Wuhan in 10 days. Spokesperson add “Sorry, no returns” #??",2
7999,"#China completes #coronavirus hospital in #Wuhan in 10 days. Spokesperson adds “Sorry, no returns” #??",1
8000,"#Coronavirus:CFR11-56%
??Total17448
China17279+??361+
Jap20
Thai19
Sing18
HK,SK15
Aus12
US11
Ger,Tai10
Mac,Mal,Pak,Taip,Viet8
Fr6
Mon,UAE5
Can,Eth,Mex,Peru4
Ind,UK3
Austria,Braz,Ita,Phil(??1),Rus2
Camb,CDIvoire,Fin,Hung,Isr,Ken,Nep,Nig,Parag,Pol,Spa,SArab,SL,Swe,Tibet,Turk,Zam1 https://t.co/tmwSM0jJpH",2
8001,"????#Coronavirus UPDATE
#coronavirusoutbreak #coronavirusuk #wuhan #wuhanoutbreak #wuhanvirus
Misspellings:
#coronoavirus #Cornavirus #coronarvirues #coronoavirus #Coronovirus #cornonavirus #Cornoavirus #coronovirusoutbreak #coronoviruswuhan #Coranavirus #coranovirus #coronarivus",2
8002,"Some fancy live updates for #coronavirus. Keep up panic and hysteria! ??

https://t.co/ifJMT4SMFX https://t.co/5n95hT4djA",2
8003,"China built a hospital to house #coronavirus patients in 10 days. 

?? THEY BUILT A HOSPITAL IN 10 DAYS!",3
8004,"weezegee: RT PHE_uk: Get the latest information and advice about novel #coronavirus here??https://t.co/SyScPEpvfO

You can also find out more in our blog ‘Novel coronavirus (2019-nCoV) - what you need to know’ https://t.co/fXIVdPPqjq https://t.co/CAB5Lkwccs",3
8005,"#coronavirus 
#Nifty #Nifty50

Recoveries continue to exceed deaths. The rate of difference has moved from 5% to 33%.  Also reported cases are hitting plateau 
??",1
8006,"See if u look her straight in the iris??
You will see that she is a lot sicker than the #coronavirus??
As she has got me on my wrecking ball like #MileyCyrus?????
That’s swinging for your skulls I told my psychiatrist

Inspired by #MeToo Sherri and @Eminem for @CLToronto &amp; @cltbrad1 https://t.co/T6RBcDFJvh",3
8007,?? ?? ?? ?? World alert!!! #coronavirus,2
8008,"Czech company @RESPILON will start producing facemasks capable of capturing &amp; destroying #coronavirus. The latter might be possible due to special nanoparticles of copper oxide in the mask, which should be on the market in 6-8 weeks time #brnoregion??https://t.co/zQedkalHed https://t.co/9Y2P9xocrY",2
8009,"Here is the world map of all suspected (blue) and confirmed (red) #coronavirus cases globally. 
Map is a snapshot! The map is likely to change in 12 to 24 hours. 
God bless them ????
#?????_?????? #coronavirus https://t.co/LUlQeHYo7y",2
8010,"Russia says, foreigners who are tested positive of corona virus will be deported ??????? #coronavirus",2
8011,"Actually the graph showed 14,500 infected 13 hours ago when I posted the link on #coronavirus Now it's 17,200 ?? https://t.co/fgmosVvMU2",2
8012,"Dear corona virus please attack there ASAP. ??????
#coronavirus #Result https://t.co/dtNrTgMsc1",3
8013,Yes yes I know Irish Mirror is no journalism but this? ?? #coronavirus @IrishMirror https://t.co/pkyVcw5NVn,3
8014,"Meet Dr Jagdish an ENT surgeon &amp; stand up comedian. Truly a great way to create awareness about #CoronaVirus with fun instead of fear ! ??
#coronavirus #coronavirusoutbreak #corona",1
8015,"OMG!!!

Coronavirus: What it does to the body???????

Click here to read:

????????
https://t.co/Nxt9uyKvFh
????????

#coronavirus 
#CoronaVirusCanada",2
8016,"?? CHINA counts economic cost of #CORONAVIRUS virus as??markets plunge, death toll up.

?? New Wuhan 1,000-bed hospital built in just EIGHT DAYS!!!  7,500+ workers took part in the herculean project. 
??A second 1600-bed hospital to be completed on Feb 5 https://t.co/YyCYVKAhGO",2
8017,"Respect ??
Despite the #coronavirus, the entire #Xiaomi leadership is preparing for the release of #xiaomimi10, which will take place next week ?? https://t.co/OPSTGICl4l",1
8018,"Can someone from China kindly cough on my ex ????
#coronavirus",3
8019,"Now, this is a lovely human being. Many thanks ?? #coronavirus #coronarivirus #2019nCoV",1
8020,"i’m crying ??

#coronavirus https://t.co/E3w8HEhdtE",2
8021,"In just 10 days! ?????? 
China builds a new hospital in #Wuhan in just 10 days to combat #coronavirus ?? #CoronavirusOutbreak #coronarivirus https://t.co/XWlA4i55k8",2
8022,"BJP leaders are so educated, they think gau mutra can be used to cure patients who have corona virus. Seriously ???????????. #coronavirus #India",2
8023,??i found the best visuals to explain #coronavirus and how to stay safe from it,1
8024,#coronavirus they aren’t treating people there are no tests left to even diagnose! The numbers are inaccurate ??,2
8025,"Chinese are starting to acknowledge that the coronavirus was manufactured in a lab ... 
? #coronavirus 
#nCoV19 #nCoV_2019 #nCovAfrica #nCoV #WuhanCoronavirus #WuhanFlu #wuhan #Hubei #CoronavirusFrance #CORONAVIRUSENFRANCE #CoronavirusOutbreak ?",2
8026,Saudi Arab offered 700 crore help to Kerala to fight #coronavirus ?? (sources: Vinod Dua),1
8027,Normal Detol???So is this Witchcraft or Mere Ignorance? Watch This!! #coronavirus,3
8028,#TopStoriesOnMC | Check out the top stories on Moneycontrol ?? https://t.co/CVwkXJLWFc #Coronavirus #BudgetSession #AnantKumarHegde #DelhiElections #LondonAttack #Kerala #RajyaSabha https://t.co/0M10DiuxoG,3
8029,Normal Dettol???So is this Witchcraft or Mere Ignorance? Watch This!! #coronavirus https://t.co/VPBfADDqTR,3
8030,"When #china is lacking medical supplies it means the situation is beyond critical 
? #coronavirus 
#nCoV19 #nCoV_2019 #nCovAfrica #nCoV #WuhanCoronavirus #WuhanFlu #wuhan #Hubei #CoronavirusFrance #CORONAVIRUSENFRANCE #CoronavirusOutbreak ?",2
8031,"Today we've pledged £20 million to develop new vaccines for #coronavirus and future infectious diseases.

Health Secretary @MattHancock has announced the UK will ramp up efforts to fund ground-breaking research into vaccines, diagnostics and cures ??
https://t.co/zZtNlBhkqx",1
8032,"There are now over 17,000 confirmed cases of #coronavirus globally. Wow! ?? https://t.co/qEqvbHVTTX",2
